timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
10.0679,13,21,87,-22.0756,0.0500,-15.0000,104.2423,0.0000,0.0000,-19.8000,0.0000,-15.0000,2.2762,7,"","","-22.760:0.050:-7.321|-22.123:0.050:-6.318|-21.471:0.050:-4.360|-20.872:0.050:-4.315|-20.273:0.050:-2.359","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.234:0.050:1.328","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.1803,13,21,88,-21.9407,0.0500,-15.0000,101.0331,0.0000,0.0000,-19.8000,0.0000,-15.0000,2.1413,7,"","","-22.756:0.050:-7.247|-22.120:0.050:-6.244|-21.469:0.050:-4.270|-20.871:0.050:-4.241|-20.274:0.050:-2.269","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.241:0.050:1.447","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.3095,13,21,89,-21.7857,0.0500,-15.0000,98.2141,0.0000,0.0000,-19.8000,0.0000,-15.0000,1.9863,7,"","","-22.752:0.050:-7.163|-22.117:0.050:-6.160|-21.467:0.050:-4.167|-20.871:0.050:-4.156|-20.275:0.050:-2.165","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.249:0.050:1.585","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.4328,13,21,90,-21.6377,0.0500,-15.0000,96.1814,0.0000,0.0000,-19.8000,0.0000,-15.0000,1.8384,7,"","","-22.748:0.050:-7.082|-22.114:0.050:-6.079|-21.464:0.050:-4.068|-20.870:0.050:-4.075|-20.277:0.050:-2.067","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.257:0.050:1.716","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.5591,13,21,91,-21.4862,0.0500,-15.0000,94.6335,1.5653,-15.1703,-19.8000,0.0000,-15.0000,1.6869,7,"","","-22.744:0.050:-6.999|-22.111:0.050:-5.996|-21.462:0.050:-3.967|-20.870:0.050:-3.993|-20.278:0.050:-1.966","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.265:0.050:1.850","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.6614,13,21,92,-21.3635,0.0500,-15.0000,93.6759,0.0000,0.0000,-19.8000,0.0000,-15.0000,1.5643,7,"","","-22.740:0.050:-6.932|-22.108:0.050:-5.929|-21.460:0.050:-3.885|-20.869:0.050:-3.926|-20.279:0.050:-1.884","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.272:0.050:1.959","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.7687,13,21,93,-21.2347,0.0500,-15.0000,92.8816,1.7712,-10.5743,-19.8000,0.0000,-15.0000,1.4356,7,"","","-22.737:0.050:-6.862|-22.105:0.050:-5.859|-21.458:0.050:-3.799|-20.869:0.050:-3.855|-20.280:0.050:-1.798","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.278:0.050:2.073","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.8719,13,21,94,-21.1108,0.0500,-15.0000,92.2806,1.2911,-6.0104,-19.8000,0.0000,-15.0000,1.3118,7,"","","-22.733:0.050:-6.794|-22.103:0.050:-5.791|-21.456:0.050:-3.717|-20.868:0.050:-3.787|-20.281:0.050:-1.716","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.285:0.050:2.183","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
10.9786,13,21,95,-20.9828,0.0500,-15.0000,91.7906,1.7407,-6.4346,-19.8000,0.0000,-15.0000,1.1839,7,"","","-22.729:0.050:-6.724|-22.100:0.050:-5.721|-21.454:0.050:-3.631|-20.868:0.050:-3.717|-20.282:0.050:-1.630","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.292:0.050:2.297","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
11.0882,13,21,96,-20.8512,0.0500,-15.0000,91.3983,1.2576,-3.5461,-19.8000,0.0000,-15.0000,1.0524,7,"","","-22.726:0.050:-6.652|-22.098:0.050:-5.649|-21.452:0.050:-3.544|-20.868:0.050:-3.645|-20.283:0.050:-1.543","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.299:0.050:2.413","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
11.2018,13,21,97,-20.7150,0.0500,-15.0000,91.0821,1.5772,-3.4699,-19.8000,0.0000,-15.0000,0.9164,7,"","","-22.722:0.050:-6.578|-22.095:0.050:-5.575|-21.450:0.050:-3.453|-20.867:0.050:-3.571|-20.284:0.050:-1.452","0.034:0.000:0.655|0.025:0.000:0.656|0.018:0.000:0.800|0.004:0.000:0.656|-0.010:0.000:0.800","-19.797:0.050:-17.729|-19.306:0.050:2.534","0.000:0.000:0.000|-0.063:0.000:1.064",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0"
